user_id,message,timestamp,label
user_99835,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE,2024-01-02T16:32:00Z,inquiry
user_40818,Best company ever. Highly recommended!,2024-01-03T08:51:00Z,praise
user_58784,Where can I find the exchange policy,2024-01-02T16:36:00Z,inquiry
user_67108,This Is The Worst Product I Have Ever Purchased!,2024-01-04T17:35:00Z,complaint
user_36687,How Long Does Shipping Usually Take?,2024-01-02T16:40:00Z,inquiry
user_00429,Love this product! Best purchase ever!,2024-01-04T01:24:00Z,praise
user_15929,How Can I Track My Shipment,2024-01-03T09:06:00Z,inquiry
user_08286,Horrible Experience From Start To Finish?,2024-01-04T01:32:00Z,complaint
user_17962,i am extremely unsatisfied with my purchase!,2024-01-04T18:00:00Z,complaint
user_80258,i am extremely unsatisfied with my purchase.,2024-01-02T00:25:00Z,complaint
user_53422,This Is Exactly What I Wanted. Five Stars!,2024-01-04T01:44:00Z,praise
user_46346,My Order Is Taking Forever. I Ordered It A Week Ago?,2024-01-04T18:15:00Z,complaint
user_28428,AMAZING QUALITY AND FAST SHIPPING!,2024-01-03T09:24:00Z,praise
user_51331,This Is Exactly What I Wanted. Five Stars,2024-01-04T01:56:00Z,praise
user_83133,Incredibly Disappointed With The Quality.,2024-01-02T17:00:00Z,complaint
user_46112,Love this product! Best purchase ever.,2024-01-02T17:02:00Z,praise
user_68583,how do i contact customer support!,2024-01-03T09:36:00Z,inquiry
user_31257,My order is taking forever. I ordered it 3 weeks ago!,2024-01-04T02:12:00Z,complaint
user_40040,Just Wanted To Say Thank You For The Great Experience?,2024-01-02T00:34:00Z,praise
user_55790,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY!,2024-01-02T00:35:00Z,praise
user_14581,horrible experience from start to finish.,2024-01-03T09:48:00Z,complaint
user_05123,where can i find the exchange policy?,2024-01-04T19:05:00Z,inquiry
user_02900,do you have this item in a different size!,2024-01-04T02:32:00Z,inquiry
user_05574,your service is outstanding.,2024-01-04T19:15:00Z,praise
